Period,Day-ahead_Price_2015_[EUR/MWh],Emissions_2015_[g/kWh],Day-ahead_Price_2016_[EUR/MWh],Emissions_2016_[g/kWh],Day-ahead_Price_2017_[EUR/MWh],Emissions_2017_[g/kWh],Day-ahead_Price_2018_[EUR/MWh],Emissions_2018_[g/kWh],Day-ahead_Price_2019_[EUR/MWh],Emissions_2019_[g/kWh],Day-ahead_Price_2020_[EUR/MWh],Emissions_2020_[g/kWh],Day-ahead_Price_2021_[EUR/MWh],Emissions_2021_[g/kWh],Day-ahead_Price_2022_[EUR/MWh],Emissions_2022_[g/kWh],Day-ahead_Price_2023_[EUR/MWh],Emissions_2023_[g/kWh],
8111,30.48,410.070351808796,34.42,572.482759239006,33.53,411.90071307001,53.87,474.035955533117,41.7,492.932378393627,31.23,305.839433375977,150.89,396.542850790467,279.2,485.487413646232,100,428.513822986223,
8112,27.02,386.085860136473,35.6,571.147101094115,30.03,388.389283455948,50.88,471.380922445536,39.1,470.001248085861,27.5,284.961985197343,119.86,372.767517824981,265.9,489.070874057188,91.76,402.116371102209,
8113,17.23,355.551921867259,33.9,564.888987347965,28.69,379.98874617883,48.7,466.079294611382,36.16,450.365680072783,30.83,266.06178152876,87.48,352.249358152172,243.17,473.300172211125,90.85,378.5517643594,
8114,17.23,335.147045098425,34.22,554.80821646723,28.01,379.769153223541,46.95,456.45203848654,35.73,440.21864012655,28.43,260.450350005226,87.92,342.25895259552,205.16,464.245484292965,88.01,364.130359441102,
8115,17.55,335.047771531754,34.28,550.624635862332,26.88,376.359123454735,47.1,455.180112766962,35.86,435.711862833263,27.88,247.446336962759,84.63,352.468148248682,195.89,460.418711888894,85.73,348.253745851162,
8116,17.92,341.9028958874,33.75,548.923750310158,27.93,376.359027742899,46.33,457.386726454206,35.75,437.948776703742,27.16,240.905349651284,80.99,362.075826143897,183.22,453.221022216398,83.62,347.248153842458,
8117,18.76,337.60354075983,33.75,544.40371739685,28.23,377.777513030817,47.08,458.750464837277,35.56,443.390327018815,24.6,246.571349312183,80.92,376.248298092199,181.68,462.224117565235,84.71,356.338404051584,
8118,17.24,324.911252192583,33.85,542.930416664027,30.73,381.170789533846,47.08,475.566410489289,36.14,460.209111941687,30.45,269.421215136429,84.77,386.82980446576,163.66,467.869060454363,91.02,373.147445590814,
8119,17.61,311.404103984708,33.1,550.515857619792,35.39,387.145109259188,57.08,490.541636346814,42.22,461.909843139746,33.69,311.855444075907,80.97,400.485688931816,250.61,496.376600072935,108,409.271218139932,
8120,19.54,326.856067885937,35.08,552.884315663464,39.69,386.096529377015,67.03,488.184722179651,59.59,458.136312258524,33.4,337.205906275759,91.9,412.745059574502,292,515.115374838729,114.32,429.320882765518,
8121,32.01,330.797023069749,36.28,570.469709803818,40.05,387.38803574353,69.94,478.028202654705,58.29,450.211122575641,38.82,350.066753654522,100.05,422.653166913366,368.99,523.448434278356,122.28,434.021350987216,
8122,32.07,301.908939907915,35.88,569.781479471391,40.36,392.000339685023,68.17,465.93893286702,51.23,430.291670544297,39.6,360.844994510235,121.43,421.217578185967,406.33,511.854280578358,122.88,435.040151900244,
8123,28.15,289.542411294356,36.33,550.025577653377,47.59,393.878804161072,68.66,455.561459851584,46.15,419.206738790413,37.39,364.546406543862,132.56,419.536688648758,400.49,516.263964321872,120.55,439.686793894191,
8124,29.09,280.403532205566,34.42,523.757281351206,46.78,390.842838174317,68.79,465.139339411451,41.87,421.72917427807,42.58,371.244762529986,210,430.569784893793,399.65,520.723125760529,121.27,444.502531562245,
8125,25.97,275.771578816077,34.02,508.949074974987,44.07,393.5211362372,67.06,476.354586262436,41.61,422.325041484428,40.72,378.112344900589,200.06,440.737570857111,421.93,516.083309421601,118.34,451.804855575134,
8126,24.51,276.866350105442,34.2,504.152182508713,42.45,392.052021538623,67.78,486.231341227888,41.52,430.508391878577,40.4,385.056338887171,197.56,456.070002830709,404.91,526.41958601116,118.53,458.371536645008,
8127,23.91,288.771457486048,35.68,515.985915390112,39.97,391.951885711096,68.7,493.002801866877,46.95,433.912107899468,44.99,390.910399131624,201.02,466.65833620506,392.96,523.840595861449,127.26,458.69470671031,
8128,25.96,306.098464551221,44,542.96167318779,39.05,393.639134023472,68.77,478.54741860479,50.41,439.320361879884,52.48,396.94710163136,209.78,457.317630399579,413.46,528.387749399122,122.59,457.843123644162,
8129,32.28,312.937152906464,47.98,575.242194439383,39.05,385.253557255907,67.54,452.319348696745,51.47,420.945868961389,55.88,402.255046623349,229.07,433.660238461337,429.91,525.094962425454,129.24,450.779735403558,
8130,41.5,309.95591689274,48.96,583.611376390882,43.96,374.930866373682,69.45,420.136259556299,46.63,400.104989066003,64.36,402.068657838858,256.91,431.174585580103,430.73,521.609933971458,145.9,429.638577866565,
8131,34.74,315.056884999685,49.9,557.458595230628,40.04,385.396401912564,68.09,412.791073176105,43.44,389.990329022427,59.18,410.933982199913,260,438.753486262025,444.98,510.403251129601,147.47,440.559535028204,
8132,28.93,322.34355402088,46.95,554.930077469262,46.04,386.07907498843,63.03,406.269351535276,38.15,380.284625955172,55.17,433.727159725821,220.98,456.451621500558,433.15,516.331795394095,141.56,451.507286714658,
8133,17.28,311.478498933854,43.91,558.0780387843,35.35,375.367276034861,53.41,399.388060417813,36.24,352.349673320828,47.92,453.009736806399,208.64,465.659455836726,427.92,538.309708163408,128.63,478.934695057755,
8134,15,298.432269926359,46.34,563.613409695067,30.03,361.889458019403,49.21,390.417626011428,34.89,325.364942498666,50.9,462.214778807256,195.38,467.676160928212,392.3,551.667689714078,117.83,491.713691201663,
8135,16.44,286.081427112733,35.75,569.157590847973,28.06,347.31889636756,48.57,383.072147254092,32.79,306.484235741931,50.03,459.724764093422,196.13,464.035863161481,333.11,552.898913840091,111.55,499.247358553942,
8136,13.05,266.350801055753,35.77,565.289328565763,13.45,328.517903358679,46.54,376.174572501747,24.94,275.02498798692,45.83,457.863113776527,165.92,458.022058099618,324.56,556.429956883495,103.28,499.576896491788,
8137,14.95,249.196683192985,35.03,563.009396094731,14.34,308.395650516549,41.01,365.181971654706,25.18,252.256799843708,41.03,456.032542028536,197.53,466.150028149886,292.62,554.856279938117,94.97,491.725821791059,
8138,9.96,237.621505043136,33.56,550.309355452304,12.34,292.008051971577,42.26,360.522549048702,25.03,234.22919879691,38.61,442.586668959338,182.57,469.658591267116,298.1,529.200143296236,93.1,486.919579869224,
8139,10.64,232.263030308751,33.27,551.359501970147,9.71,283.704551450212,41.74,365.161636652157,18.77,219.367179555207,40.31,445.040632863351,184.2,475.016723446999,277.91,524.769044303366,92.57,485.635139231758,
8140,10.62,231.430691329736,34.93,549.143550536762,12.7,290.454810157441,41.98,367.990754954456,13.6,230.81074526135,38.31,444.454364782859,174.12,486.871892141673,275.9,527.503223829945,90.96,482.699435294392,
8141,10.63,230.189485669509,37.44,548.516211627227,14.04,301.905454366082,42.07,381.135865860011,19.14,237.944686625556,38.06,444.675422666675,174.14,493.88979195794,277.69,529.706973836054,90.59,485.824667802281,
8142,6.87,230.25904014566,50.38,554.693145982822,13.27,317.180754510351,47.7,415.230007614467,25.16,256.684082571577,38.6,448.863349905457,181.95,511.055913722901,287.38,545.014627219636,93.89,506.439321419127,
8143,4.47,228.509341231858,62.55,577.062004769809,29.57,341.724702282355,54.04,440.585705837558,30.67,278.439109382052,36.21,452.03283436291,263.39,514.611906071907,309.23,573.75130652245,106.94,527.353276485616,
8144,9.25,236.705572250639,64.79,580.625654919538,38.24,357.453400427616,64.04,442.861021082494,38.86,275.045848847755,38.78,460.303992047326,348.1,493.835795823337,370.99,580.574944429267,133.86,538.326293671914,
8145,12.02,248.498325483222,56.45,561.447767975824,37.59,354.086397820669,67.17,450.494947287688,40.25,277.830190184455,35.82,441.066938963059,371.54,485.256942275659,454.93,569.00987260503,167,525.750371971755,
8146,12.09,240.065805579284,47.93,560.086976406624,39.13,364.711623417283,66.95,455.899629918355,37.96,269.688643288247,49.11,440.950964895802,363.67,473.911824152029,455.68,578.218502611119,166.54,521.166040779502,
8147,12.82,230.542546048515,46.98,551.538648655845,38.22,366.116351674054,67.29,453.524884312955,38.92,262.388172282132,52.48,439.375337692383,360,470.913701295213,459.95,573.620257606393,150,522.862969607056,
8148,13.19,230.066506866745,39.65,546.064586350721,34.6,369.63291549565,67.07,443.387976505465,38.9,254.55162795051,54.53,445.803256614323,353.01,470.921216959663,453.2,565.519467723314,146.29,539.998955700443,
8149,12.66,230.649522810447,54.45,537.948327437523,34.59,375.396207788106,66.11,438.790327484179,37.08,255.401295672486,54.9,455.780204636742,331.71,473.103333821515,460.17,570.192167494152,146.1,543.640932089243,
8150,11.95,232.364276012586,62.36,545.595776367419,36.48,378.045090427039,65.23,429.183711125248,37.79,252.305475034354,53.9,478.574144976804,315.13,476.618442923324,453.97,573.326682281321,141.03,536.050040999078,
8151,14.05,249.072577230377,62.36,550.749977849353,39.81,384.248673372834,64.23,428.457863806625,37.6,253.887541592706,52,484.858431304707,314.93,479.080345494539,446.1,573.950357166374,140.5,542.915868806345,
8152,16.42,274.166176829115,63.45,569.954393504731,39,384.411102408218,60.85,435.309123241731,35.36,257.089060193597,54,493.426997023991,317.07,467.053998014196,459.29,573.859613483959,143.99,544.829261535077,
8153,24.09,297.356297005915,78.39,584.688801211964,40.9,381.431167222363,61.99,426.956668840002,39.4,265.612348504224,55.2,484.228216006457,313.9,446.623416258667,453.84,562.313509688628,164,531.785441052232,
8154,31.64,317.67700525777,58.42,569.473042004602,45.69,380.123453736458,58.55,413.756138936233,40.07,266.551666707285,58,474.510521385248,313.64,440.962782642832,461.53,543.834286755015,178.07,516.095863324435,
8155,28.79,318.958128766047,56.96,562.926398343437,41.96,391.237684085119,55.84,407.530949635976,37.8,258.115006675287,55.51,473.301833181481,276.4,431.498962974136,479.4,525.745012045623,165.28,516.740941896315,
8156,30.05,327.497793916516,48.9,570.662302270657,39.95,389.241800491013,53.18,393.9644180265,32.82,249.398856586263,55.8,467.251051098753,250.02,424.870304894163,453.93,532.527430724285,149.93,541.596087205657,
8157,29.16,338.508610597543,40.99,577.507645198886,39.01,392.096778007924,51.06,368.774682016132,28.09,220.031954323708,52.01,472.416322727407,225.8,414.754707113164,418.26,527.016996776125,129.91,565.188442996714,
8158,28.72,348.36897585115,33.94,585.801595515092,38.98,391.539177712397,49.08,343.246326545944,26.03,188.004263629619,42.15,477.992763468035,199,408.436867085749,368.95,516.972788701344,115.68,571.061697947111,
8159,34.76,365.678462510854,33.51,583.398265427932,31.97,384.725915047267,46.62,318.003542686524,25.81,174.064916900979,41.5,479.321511166722,195.5,395.45708817078,319,509.260812998594,107.33,584.990776254243,
8160,31.57,389.49499957014,38.02,567.849644765428,27.95,370.622643532455,37.87,288.71843328568,16.1,155.413689133311,36.62,465.055096005523,162.1,366.852447512689,304.98,507.626466958236,100.44,562.32744558564,
8161,26.21,401.670625190591,41.58,557.185091315611,30.47,363.300152092552,35.83,268.513539428835,14.55,145.086805180329,41.06,460.705366091273,131.45,353.566348728651,274.28,494.70668296179,99.2,555.155295434665,
8162,23.08,408.241161556579,36.53,550.557389946247,29.43,353.882086846142,32.17,252.107031825083,4.16,142.816290322544,38.74,461.544974798593,119.95,347.20549656055,264.59,473.315106799984,97.85,549.76183017396,
8163,23.08,413.008078793741,38.15,556.212502704955,26.57,348.067992062442,29.88,248.045642158479,0.06,143.571486805756,36.94,452.693702851157,114.9,363.037869362666,235.72,439.020294931513,96.86,545.869092415927,
8164,22.08,429.10702496544,42.93,546.238727529208,27.36,345.69472542507,28.59,252.35455188594,-4.97,145.024039770662,35,446.645875623126,114.61,388.821491880441,203.91,423.087244586298,91.81,547.172926450451,
8165,23.97,463.999090649411,46.66,550.745918981484,30.01,345.81208781826,26.43,260.338369626366,-7.17,144.431753252844,34.28,435.09597025776,131.01,418.282249961209,199.96,423.543553587737,89.92,558.295942358777,
8166,27.05,509.243469968097,49.5,571.046320435116,32.07,353.893408338541,33.44,297.24461622217,0.07,146.179429857295,33.59,435.249160089418,145.45,436.65554886829,230.18,423.09968236166,94.53,585.767474842371,
8167,40.5,543.817333267072,74.73,573.244952328414,44.72,355.095940042603,48.57,339.523918140674,-2.44,147.493128583628,34.37,438.874819246732,210.06,445.810865859006,259.4,435.780555847375,116.58,613.033613314801,
8168,48.18,550.025367671265,80.09,578.945871816094,51.98,351.019601727718,61.13,331.292065309771,25.63,157.410164748853,37.84,437.662706940732,280.01,442.661887872007,254.05,441.080397425188,131.22,590.975586417696,
8169,49.9,563.148378828278,76,579.824662424871,48.53,350.024138096241,59.95,318.3978321119,27.39,178.475397722769,37.99,439.599391759337,299.15,446.460656579415,345.01,451.582067424714,150,568.293615461334,
8170,50.86,563.455369055094,66.39,571.716355207798,43.85,343.836084206028,54.5,316.85516166326,34.18,203.142633570222,45.11,451.502954707383,294.99,450.293068339769,383.29,446.377259626283,137.7,572.821966524544,
8171,47.92,555.32072450434,58.99,565.733295440578,38.55,328.945168538583,53.23,313.521934125601,33.57,197.097578781964,50.08,455.075351483001,285.56,452.442377385158,345.7,442.7265867495,134.36,574.90324876912,
8172,47.91,552.056600612298,56.77,560.331063956953,33.1,312.175496013951,52.8,310.330735643893,36.5,198.904966715897,54.62,455.84352493931,291.75,453.692253910546,325.23,442.129207343182,138.17,556.632289200956,
8173,46.92,551.82516457625,58.12,556.249038865708,30.04,297.325198585988,51.69,310.776286497649,35.01,211.920532608389,54.87,461.234804350033,283.94,462.930526271831,305.01,442.109846431261,137.99,561.16361100752,
8174,45.99,568.265471411872,63.61,556.716871941395,31.06,297.742676844778,49.79,310.968719375632,33.07,215.814233808668,49.15,461.424572511936,280.17,469.584061506059,296.85,447.873060184002,138.35,569.325661368354,
8175,45.38,585.283034009895,66.31,566.096705059701,32.06,308.015901736871,48.04,314.950134236389,35.37,230.534612637177,46.02,467.285033078272,287.2,478.218088004392,323.15,453.159545185198,138.08,575.32524703671,
8176,49.62,609.566316265735,72.97,582.782560228933,37.23,317.867110548459,46.03,316.029628495701,38.03,237.660556515067,47.3,476.428573958842,292.62,463.538812187168,408.06,471.010975325585,138.02,574.670979513576,
8177,54.38,616.891351841824,89.25,592.250910663353,38.53,324.705710948874,48.06,317.6072263693,39.04,241.584761021461,50.54,462.829174672487,294.94,433.898613799711,436.74,476.824670651491,133.87,566.407347396483,
8178,52.85,599.031644617686,82.71,597.278521870615,39.73,321.146959162568,49,309.454429229212,41.29,239.109397824005,54.93,457.911297874516,279.96,414.978721388731,454.07,474.830485206608,128.59,545.852678018796,
8179,51.27,601.471564794755,75.39,598.325375948869,37.49,312.064115137458,48.53,297.999147945913,42.68,232.042987015605,54.22,458.635190270682,250.09,390.138406876988,419.26,481.334126907406,120.35,530.748074134436,
8180,51.61,612.646752091521,62.76,589.247798283611,32.07,306.573864749804,47.22,287.395280899929,39.97,222.869317070909,43.7,469.269307954963,210.97,363.687975470339,400,496.631077247302,104.14,515.925817947245,
8181,43.08,610.996558308801,46.98,592.139545078056,28.06,300.790301755462,40.49,257.892321595669,35.17,214.098299583091,38.76,477.135713307408,198.35,336.666154182365,388.38,513.805200843335,100.36,497.477902405717,
8182,35.66,606.604875077497,39.47,603.07416643843,27.5,308.18435300932,32.47,227.125108279242,34.21,201.705670825872,36.59,480.073568005086,177.43,308.815200797002,408.82,516.574416671217,97,471.454138589368,
8183,36.22,596.135782941867,36.08,595.47703507795,26.42,319.469213071569,27.18,208.512404106592,33.81,190.539944497221,36.51,466.855282828386,122.53,280.247998440345,327.15,522.286039819652,96.42,449.014235430354,
8184,30.95,576.511406257573,33.09,581.944907578747,22.61,307.463941996046,16.85,183.12051312557,28.72,181.137871195914,33.73,446.531668628099,91.36,249.629110102326,300.72,516.573803043314,87.08,416.315587901464,
8185,26.89,549.307643615005,32.77,563.57065786903,13.45,286.865757565032,10.56,162.505505771265,1.34,165.349488546579,36.17,434.977865215593,85.46,243.64969018084,280.56,495.831054544494,87.09,404.434690499066,
8186,28.05,545.084479729859,31.91,554.10485718943,12.2,277.862223743515,6.53,154.253868335344,-0.26,162.336455240629,32.3,428.933593209951,77.64,241.081553052387,286.56,482.044405533967,83.26,390.087515261291,
8187,26.86,533.229398098279,31.41,547.209070928044,10.5,285.781019666793,1.34,148.778145247129,-11.71,159.730857448377,30.3,405.772370948971,69.96,244.87753616309,280.78,468.775926675769,81.43,375.36703201881,
8188,24.62,524.123483187532,31.07,545.719978696688,18.93,307.298558776086,-0.08,147.567842904131,-14.72,156.851526911305,29.45,393.690195912159,66.08,250.959306507317,269.67,477.60910638551,79.52,372.001984145202,
